"bc_index","sample","species","gene_count","tscp_count","mread_count","bc1_well","bc2_well","bc3_well","bc1_wind","bc2_wind","bc3_wind","condition","Order","seurat_clusters","ClusterLabel"
"22_07_92__s8","sample22","hg38",3468,8651,14876,"B10","A7","H8",22,7,92,"SAG_1uM",5456,"17","SST_NKX2-1"
"22_07_93__s8","sample22","hg38",3350,10255,17324,"B10","A7","H9",22,7,93,"SAG_1uM",5457,"6","MAF_NKX2-1"
"22_08_19__s8","sample22","hg38",3489,9918,16845,"B10","A8","B7",22,8,19,"SAG_1uM",5458,"2","c2"
"22_08_73__s8","sample22","hg38",3648,9416,16049,"B10","A8","G1",22,8,73,"SAG_1uM",5459,"0","c0"
"22_09_42__s8","sample22","hg38",4606,13496,23061,"B10","A9","D6",22,9,42,"SAG_1uM",5460,"17","SST_NKX2-1"
"22_09_83__s8","sample22","hg38",4663,12819,22161,"B10","A9","G11",22,9,83,"SAG_1uM",5461,NA,"filtered"
"22_09_91__s8","sample22","hg38",6525,22391,38747,"B10","A9","H7",22,9,91,"SAG_1uM",5462,"19","c19"
"22_10_37__s8","sample22","hg38",3390,7553,12777,"B10","A10","D1",22,10,37,"SAG_1uM",5463,"16","c16"
"22_10_59__s8","sample22","hg38",6353,23455,39567,"B10","A10","E11",22,10,59,"SAG_1uM",5464,"3","TAC3_NKX2-1"
"22_10_82__s8","sample22","hg38",5561,17500,30308,"B10","A10","G10",22,10,82,"SAG_1uM",5465,"14","c14"
"22_12_42__s8","sample22","hg38",3073,6233,10487,"B10","A12","D6",22,12,42,"SAG_1uM",5466,"0","c0"
"22_13_66__s8","sample22","hg38",4375,11645,19883,"B10","B1","F6",22,13,66,"SAG_1uM",5467,"0","c0"
"22_13_81__s8","sample22","hg38",5812,23829,40812,"B10","B1","G9",22,13,81,"SAG_1uM",5468,NA,"filtered"
"22_14_80__s8","sample22","hg38",5665,18972,32396,"B10","B2","G8",22,14,80,"SAG_1uM",5469,"0","c0"
"22_15_33__s8","sample22","hg38",3435,9888,16778,"B10","B3","C9",22,15,33,"SAG_1uM",5470,"4","SST_NKX2-1"
"22_17_93__s8","sample22","hg38",3648,11302,19306,"B10","B5","H9",22,17,93,"SAG_1uM",5471,"1","MAF_NKX2-1"
"22_18_27__s8","sample22","hg38",5282,21016,35202,"B10","B6","C3",22,18,27,"SAG_1uM",5472,"5","LHX8_NKX2-1"
"22_20_90__s8","sample22","hg38",3211,9413,15808,"B10","B8","H6",22,20,90,"SAG_1uM",5473,"6","MAF_NKX2-1"
"22_21_16__s8","sample22","hg38",3383,9200,15927,"B10","B9","B4",22,21,16,"SAG_1uM",5474,"8","LHX8_NKX2-1"
"22_21_94__s8","sample22","hg38",3051,7079,12053,"B10","B9","H10",22,21,94,"SAG_1uM",5475,"0","c0"
"22_23_58__s8","sample22","hg38",3942,9075,15493,"B10","B11","E10",22,23,58,"SAG_1uM",5476,NA,"filtered"
"22_23_68__s8","sample22","hg38",3260,10163,17355,"B10","B11","F8",22,23,68,"SAG_1uM",5477,"4","SST_NKX2-1"
"22_24_39__s8","sample22","hg38",3277,10247,17435,"B10","B12","D3",22,24,39,"SAG_1uM",5478,"6","MAF_NKX2-1"
"22_27_49__s8","sample22","hg38",4483,13253,22625,"B10","C3","E1",22,27,49,"SAG_1uM",5479,"0","c0"
"22_28_62__s8","sample22","hg38",7649,35401,60021,"B10","C4","F2",22,28,62,"SAG_1uM",5480,NA,"filtered"
"22_30_87__s8","sample22","hg38",1278,2260,3731,"B10","C6","H3",22,30,87,"SAG_1uM",5481,NA,"filtered"
"22_31_85__s8","sample22","hg38",4335,13563,23195,"B10","C7","H1",22,31,85,"SAG_1uM",5482,"5","LHX8_NKX2-1"
"22_32_71__s8","sample22","hg38",3731,9498,16140,"B10","C8","F11",22,32,71,"SAG_1uM",5483,"0","c0"
"22_33_76__s8","sample22","hg38",6199,26051,45237,"B10","C9","G4",22,33,76,"SAG_1uM",5484,NA,"filtered"
"22_33_83__s8","sample22","hg38",3339,9797,16770,"B10","C9","G11",22,33,83,"SAG_1uM",5485,"1","MAF_NKX2-1"
"22_34_02__s8","sample22","hg38",3808,9586,16293,"B10","C10","A2",22,34,2,"SAG_1uM",5486,"0","c0"
"22_34_03__s8","sample22","hg38",8516,44502,75695,"B10","C10","A3",22,34,3,"SAG_1uM",5487,"14","c14"
"22_34_81__s8","sample22","hg38",4979,13472,23301,"B10","C10","G9",22,34,81,"SAG_1uM",5488,NA,"filtered"
"22_36_31__s8","sample22","hg38",2835,8400,14215,"B10","C12","C7",22,36,31,"SAG_1uM",5489,"1","MAF_NKX2-1"
"22_36_80__s8","sample22","hg38",3703,9946,16872,"B10","C12","G8",22,36,80,"SAG_1uM",5490,"6","MAF_NKX2-1"
"22_37_27__s8","sample22","hg38",2423,6133,10585,"B10","D1","C3",22,37,27,"SAG_1uM",5491,"4","SST_NKX2-1"
"22_39_36__s8","sample22","hg38",2811,4871,8276,"B10","D3","C12",22,39,36,"SAG_1uM",5492,NA,"filtered"
"22_40_10__s8","sample22","hg38",3195,10498,17949,"B10","D4","A10",22,40,10,"SAG_1uM",5493,"1","MAF_NKX2-1"
"22_40_70__s8","sample22","hg38",3248,10658,18987,"B10","D4","F10",22,40,70,"SAG_1uM",5494,"1","MAF_NKX2-1"
"22_40_74__s8","sample22","hg38",8842,60566,106465,"B10","D4","G2",22,40,74,"SAG_1uM",5495,"14","c14"
"22_40_94__s8","sample22","hg38",5798,22836,40002,"B10","D4","H10",22,40,94,"SAG_1uM",5496,"6","MAF_NKX2-1"
"22_41_65__s8","sample22","hg38",5533,18969,32968,"B10","D5","F5",22,41,65,"SAG_1uM",5497,NA,"filtered"
"22_42_21__s8","sample22","hg38",4457,11413,20034,"B10","D6","B9",22,42,21,"SAG_1uM",5498,NA,"filtered"
"22_42_47__s8","sample22","hg38",11970,117813,202293,"B10","D6","D11",22,42,47,"SAG_1uM",5499,"14","c14"
"22_43_02__s8","sample22","hg38",6579,25768,43559,"B10","D7","A2",22,43,2,"SAG_1uM",5500,NA,"filtered"
"22_43_93__s8","sample22","hg38",2604,5758,10088,"B10","D7","H9",22,43,93,"SAG_1uM",5501,"2","c2"
"22_45_22__s8","sample22","hg38",2575,6529,11090,"B10","D9","B10",22,45,22,"SAG_1uM",5502,"1","MAF_NKX2-1"
"22_45_37__s8","sample22","hg38",3535,7921,13515,"B10","D9","D1",22,45,37,"SAG_1uM",5503,"16","c16"
"22_45_47__s8","sample22","hg38",4630,15976,27538,"B10","D9","D11",22,45,47,"SAG_1uM",5504,"5","LHX8_NKX2-1"
"22_45_56__s8","sample22","hg38",5032,17294,29937,"B10","D9","E8",22,45,56,"SAG_1uM",5505,"3","TAC3_NKX2-1"
"22_47_89__s8","sample22","hg38",2893,6307,10589,"B10","D11","H5",22,47,89,"SAG_1uM",5506,"0","c0"
"22_48_86__s8","sample22","hg38",8512,40826,70500,"B10","D12","H2",22,48,86,"SAG_1uM",5507,NA,"filtered"
"22_50_19__s8","sample22","hg38",2836,7552,13194,"B10","E2","B7",22,50,19,"SAG_1uM",5508,"1","MAF_NKX2-1"
"22_50_56__s8","sample22","hg38",3150,7361,12645,"B10","E2","E8",22,50,56,"SAG_1uM",5509,"2","c2"
"22_51_93__s8","sample22","hg38",3352,10856,18602,"B10","E3","H9",22,51,93,"SAG_1uM",5510,"6","MAF_NKX2-1"
"22_53_24__s8","sample22","hg38",3993,12782,21739,"B10","E5","B12",22,53,24,"SAG_1uM",5511,"8","LHX8_NKX2-1"
"22_54_17__s8","sample22","hg38",4241,15719,26954,"B10","E6","B5",22,54,17,"SAG_1uM",5512,"4","SST_NKX2-1"
"22_54_37__s8","sample22","hg38",3710,11768,20189,"B10","E6","D1",22,54,37,"SAG_1uM",5513,"4","SST_NKX2-1"
"22_55_57__s8","sample22","hg38",2761,6381,10839,"B10","E7","E9",22,55,57,"SAG_1uM",5514,"2","c2"
"22_57_22__s8","sample22","hg38",5680,19728,33362,"B10","E9","B10",22,57,22,"SAG_1uM",5515,"3","TAC3_NKX2-1"
"22_58_68__s8","sample22","hg38",3919,13480,22964,"B10","E10","F8",22,58,68,"SAG_1uM",5516,"1","MAF_NKX2-1"
"22_58_72__s8","sample22","hg38",4775,12624,22179,"B10","E10","F12",22,58,72,"SAG_1uM",5517,NA,"filtered"
"22_60_76__s8","sample22","hg38",2883,7461,12766,"B10","E12","G4",22,60,76,"SAG_1uM",5518,"6","MAF_NKX2-1"
"22_61_52__s8","sample22","hg38",2988,9708,16558,"B10","F1","E4",22,61,52,"SAG_1uM",5519,"1","MAF_NKX2-1"
"22_62_63__s8","sample22","hg38",5459,20514,35015,"B10","F2","F3",22,62,63,"SAG_1uM",5520,NA,"filtered"
"22_63_80__s8","sample22","hg38",3593,13133,22550,"B10","F3","G8",22,63,80,"SAG_1uM",5521,"6","MAF_NKX2-1"
"22_64_04__s8","sample22","hg38",7065,29036,50273,"B10","F4","A4",22,64,4,"SAG_1uM",5522,"18","c18"
"22_64_10__s8","sample22","hg38",5526,22500,38650,"B10","F4","A10",22,64,10,"SAG_1uM",5523,"8","LHX8_NKX2-1"
"22_64_75__s8","sample22","hg38",2853,7115,12312,"B10","F4","G3",22,64,75,"SAG_1uM",5524,"2","c2"
"22_65_54__s8","sample22","hg38",6933,29058,50630,"B10","F5","E6",22,65,54,"SAG_1uM",5525,NA,"filtered"
"22_66_74__s8","sample22","hg38",3051,7599,13274,"B10","F6","G2",22,66,74,"SAG_1uM",5526,"20","c20"
"22_67_09__s8","sample22","hg38",5741,18950,33053,"B10","F7","A9",22,67,9,"SAG_1uM",5527,"0","c0"
"22_71_17__s8","sample22","hg38",4335,11351,19459,"B10","F11","B5",22,71,17,"SAG_1uM",5528,NA,"filtered"
"22_71_19__s8","sample22","hg38",4569,14409,24445,"B10","F11","B7",22,71,19,"SAG_1uM",5529,"3","TAC3_NKX2-1"
"22_71_42__s8","sample22","hg38",1542,2579,4507,"B10","F11","D6",22,71,42,"SAG_1uM",5530,NA,"filtered"
"22_73_95__s8","sample22","hg38",3365,8731,15068,"B10","G1","H11",22,73,95,"SAG_1uM",5531,"20","c20"
"22_74_24__s8","sample22","hg38",2713,5562,9475,"B10","G2","B12",22,74,24,"SAG_1uM",5532,"0","c0"
"22_77_23__s8","sample22","hg38",3039,7474,12502,"B10","G5","B11",22,77,23,"SAG_1uM",5533,"5","LHX8_NKX2-1"
"22_77_43__s8","sample22","hg38",1933,3829,6453,"B10","G5","D7",22,77,43,"SAG_1uM",5534,"1","MAF_NKX2-1"
"22_80_17__s8","sample22","hg38",4722,18052,30490,"B10","G8","B5",22,80,17,"SAG_1uM",5535,"8","LHX8_NKX2-1"
"22_81_46__s8","sample22","hg38",5156,17564,30419,"B10","G9","D10",22,81,46,"SAG_1uM",5536,"3","TAC3_NKX2-1"
"22_82_89__s8","sample22","hg38",3891,9479,15841,"B10","G10","H5",22,82,89,"SAG_1uM",5537,"3","TAC3_NKX2-1"
"22_83_71__s8","sample22","hg38",3975,8650,14492,"B10","G11","F11",22,83,71,"SAG_1uM",5538,NA,"filtered"
"22_84_40__s8","sample22","hg38",8159,35952,60279,"B10","G12","D4",22,84,40,"SAG_1uM",5539,"16","c16"
"22_85_77__s8","sample22","hg38",1903,3846,6487,"B10","H1","G5",22,85,77,"SAG_1uM",5540,"17","SST_NKX2-1"
"22_85_78__s8","sample22","hg38",9338,56770,96013,"B10","H1","G6",22,85,78,"SAG_1uM",5541,NA,"filtered"
"22_85_80__s8","sample22","hg38",2656,6537,10919,"B10","H1","G8",22,85,80,"SAG_1uM",5542,"1","MAF_NKX2-1"
"22_86_05__s8","sample22","hg38",5649,16613,28777,"B10","H2","A5",22,86,5,"SAG_1uM",5543,"0","c0"
"22_86_88__s8","sample22","hg38",4883,14361,24797,"B10","H2","H4",22,86,88,"SAG_1uM",5544,"8","LHX8_NKX2-1"
"22_86_91__s8","sample22","hg38",3191,9028,15477,"B10","H2","H7",22,86,91,"SAG_1uM",5545,"6","MAF_NKX2-1"
"22_87_27__s8","sample22","hg38",5569,22185,36525,"B10","H3","C3",22,87,27,"SAG_1uM",5546,"8","LHX8_NKX2-1"
"22_87_49__s8","sample22","hg38",2227,3690,4487,"B10","H3","E1",22,87,49,"SAG_1uM",5547,"14","c14"
"22_87_75__s8","sample22","hg38",3963,9590,16288,"B10","H3","G3",22,87,75,"SAG_1uM",5548,"0","c0"
"22_88_20__s8","sample22","hg38",2667,6168,10311,"B10","H4","B8",22,88,20,"SAG_1uM",5549,"1","MAF_NKX2-1"
"22_88_38__s8","sample22","hg38",3482,11004,18949,"B10","H4","D2",22,88,38,"SAG_1uM",5550,"6","MAF_NKX2-1"
"22_89_48__s8","sample22","hg38",4670,13708,23446,"B10","H5","D12",22,89,48,"SAG_1uM",5551,"3","TAC3_NKX2-1"
"22_90_06__s8","sample22","hg38",4761,13519,24278,"B10","H6","A6",22,90,6,"SAG_1uM",5552,"0","c0"
"22_90_42__s8","sample22","hg38",10901,85062,149657,"B10","H6","D6",22,90,42,"SAG_1uM",5553,NA,"filtered"
"22_90_89__s8","sample22","hg38",2904,6536,11377,"B10","H6","H5",22,90,89,"SAG_1uM",5554,"20","c20"
"22_91_08__s8","sample22","hg38",3878,9838,16710,"B10","H7","A8",22,91,8,"SAG_1uM",5555,"16","c16"
"22_91_14__s8","sample22","hg38",4992,14990,25933,"B10","H7","B2",22,91,14,"SAG_1uM",5556,"3","TAC3_NKX2-1"
"22_91_26__s8","sample22","hg38",3348,9984,16927,"B10","H7","C2",22,91,26,"SAG_1uM",5557,"4","SST_NKX2-1"
"22_91_27__s8","sample22","hg38",9382,65591,111575,"B10","H7","C3",22,91,27,"SAG_1uM",5558,"4","SST_NKX2-1"
"22_92_39__s8","sample22","hg38",4748,14016,23821,"B10","H8","D3",22,92,39,"SAG_1uM",5559,NA,"filtered"
"22_92_61__s8","sample22","hg38",6373,30991,53776,"B10","H8","F1",22,92,61,"SAG_1uM",5560,NA,"filtered"
"22_93_28__s8","sample22","hg38",3770,12528,21278,"B10","H9","C4",22,93,28,"SAG_1uM",5561,"6","MAF_NKX2-1"
"22_93_45__s8","sample22","hg38",1603,2686,4595,"B10","H9","D9",22,93,45,"SAG_1uM",5562,NA,"filtered"
"22_94_67__s8","sample22","hg38",2774,7787,13262,"B10","H10","F7",22,94,67,"SAG_1uM",5563,"6","MAF_NKX2-1"
"22_94_87__s8","sample22","hg38",3155,8775,15004,"B10","H10","H3",22,94,87,"SAG_1uM",5564,"17","SST_NKX2-1"
"26_02_68__s8","sample26","hg38",4704,16367,28022,"C2","A2","F8",26,2,68,"SAG_2uM",5565,NA,"filtered"
"26_02_85__s8","sample26","hg38",2779,6783,11645,"C2","A2","H1",26,2,85,"SAG_2uM",5566,"2","c2"
"26_02_96__s8","sample26","hg38",6390,22852,39429,"C2","A2","H12",26,2,96,"SAG_2uM",5567,NA,"filtered"
"26_03_44__s8","sample26","hg38",2274,4168,6778,"C2","A3","D8",26,3,44,"SAG_2uM",5568,"0","c0"
"26_03_92__s8","sample26","hg38",2600,6707,11301,"C2","A3","H8",26,3,92,"SAG_2uM",5569,"4","SST_NKX2-1"
"26_05_52__s8","sample26","hg38",3140,8011,13499,"C2","A5","E4",26,5,52,"SAG_2uM",5570,"20","c20"
"26_05_79__s8","sample26","hg38",3735,10292,17573,"C2","A5","G7",26,5,79,"SAG_2uM",5571,NA,"filtered"
"26_05_93__s8","sample26","hg38",3835,10960,18876,"C2","A5","H9",26,5,93,"SAG_2uM",5572,"6","MAF_NKX2-1"
"26_06_77__s8","sample26","hg38",6846,27903,48101,"C2","A6","G5",26,6,77,"SAG_2uM",5573,"18","c18"
"26_06_79__s8","sample26","hg38",7904,41462,71271,"C2","A6","G7",26,6,79,"SAG_2uM",5574,NA,"filtered"
"26_07_46__s8","sample26","hg38",4562,13921,23799,"C2","A7","D10",26,7,46,"SAG_2uM",5575,NA,"filtered"
"26_08_08__s8","sample26","hg38",2970,6139,10541,"C2","A8","A8",26,8,8,"SAG_2uM",5576,"2","c2"
"26_09_08__s8","sample26","hg38",3012,6205,10696,"C2","A9","A8",26,9,8,"SAG_2uM",5577,"2","c2"
"26_09_96__s8","sample26","hg38",3070,5748,9979,"C2","A9","H12",26,9,96,"SAG_2uM",5578,"2","c2"
"26_10_90__s8","sample26","hg38",4344,10597,17997,"C2","A10","H6",26,10,90,"SAG_2uM",5579,NA,"filtered"
"26_11_05__s8","sample26","hg38",3701,11277,18618,"C2","A11","A5",26,11,5,"SAG_2uM",5580,"4","SST_NKX2-1"
"26_11_08__s8","sample26","hg38",5964,21804,35978,"C2","A11","A8",26,11,8,"SAG_2uM",5581,NA,"filtered"
"26_12_92__s8","sample26","hg38",2942,5783,9859,"C2","A12","H8",26,12,92,"SAG_2uM",5582,"17","SST_NKX2-1"
"26_14_08__s8","sample26","hg38",4979,18555,31687,"C2","B2","A8",26,14,8,"SAG_2uM",5583,"8","LHX8_NKX2-1"
"26_14_63__s8","sample26","hg38",6023,26505,45148,"C2","B2","F3",26,14,63,"SAG_2uM",5584,NA,"filtered"
"26_14_92__s8","sample26","hg38",5381,20387,34870,"C2","B2","H8",26,14,92,"SAG_2uM",5585,NA,"filtered"
"26_16_52__s8","sample26","hg38",6035,24506,42391,"C2","B4","E4",26,16,52,"SAG_2uM",5586,"5","LHX8_NKX2-1"
"26_18_82__s8","sample26","hg38",4246,10569,18084,"C2","B6","G10",26,18,82,"SAG_2uM",5587,"0","c0"
"26_18_94__s8","sample26","hg38",5058,17187,29230,"C2","B6","H10",26,18,94,"SAG_2uM",5588,"3","TAC3_NKX2-1"
"26_19_15__s8","sample26","hg38",2816,8037,13765,"C2","B7","B3",26,19,15,"SAG_2uM",5589,"1","MAF_NKX2-1"
"26_19_95__s8","sample26","hg38",2786,4715,5733,"C2","B7","H11",26,19,95,"SAG_2uM",5590,"14","c14"
"26_21_09__s8","sample26","hg38",6285,26530,46032,"C2","B9","A9",26,21,9,"SAG_2uM",5591,"18","c18"
"26_21_11__s8","sample26","hg38",3758,7563,13272,"C2","B9","A11",26,21,11,"SAG_2uM",5592,NA,"filtered"
"26_22_10__s8","sample26","hg38",4400,14212,24228,"C2","B10","A10",26,22,10,"SAG_2uM",5593,NA,"filtered"
"26_23_37__s8","sample26","hg38",4477,13119,22673,"C2","B11","D1",26,23,37,"SAG_2uM",5594,NA,"filtered"
"26_23_85__s8","sample26","hg38",3126,9474,15998,"C2","B11","H1",26,23,85,"SAG_2uM",5595,"1","MAF_NKX2-1"
"26_24_10__s8","sample26","hg38",3914,11625,19621,"C2","B12","A10",26,24,10,"SAG_2uM",5596,"4","SST_NKX2-1"
"26_24_14__s8","sample26","hg38",3801,11279,19368,"C2","B12","B2",26,24,14,"SAG_2uM",5597,"4","SST_NKX2-1"
"26_26_82__s8","sample26","hg38",1688,2934,5057,"C2","C2","G10",26,26,82,"SAG_2uM",5598,NA,"filtered"
"26_26_86__s8","sample26","hg38",4947,13869,23722,"C2","C2","H2",26,26,86,"SAG_2uM",5599,NA,"filtered"
"26_26_93__s8","sample26","hg38",4270,11299,19336,"C2","C2","H9",26,26,93,"SAG_2uM",5600,NA,"filtered"
"26_28_14__s8","sample26","hg38",3365,6472,11165,"C2","C4","B2",26,28,14,"SAG_2uM",5601,"18","c18"
"26_29_38__s8","sample26","hg38",3831,9992,17218,"C2","C5","D2",26,29,38,"SAG_2uM",5602,"2","c2"
"26_32_84__s8","sample26","hg38",5816,22716,39115,"C2","C8","G12",26,32,84,"SAG_2uM",5603,"3","TAC3_NKX2-1"
"26_32_93__s8","sample26","hg38",10173,67053,115443,"C2","C8","H9",26,32,93,"SAG_2uM",5604,"3","TAC3_NKX2-1"
"26_34_24__s8","sample26","hg38",4961,15214,26024,"C2","C10","B12",26,34,24,"SAG_2uM",5605,NA,"filtered"
"26_34_48__s8","sample26","hg38",4465,10638,18150,"C2","C10","D12",26,34,48,"SAG_2uM",5606,NA,"filtered"
"26_34_84__s8","sample26","hg38",6299,25181,43479,"C2","C10","G12",26,34,84,"SAG_2uM",5607,"19","c19"
"26_35_23__s8","sample26","hg38",4545,11221,18817,"C2","C11","B11",26,35,23,"SAG_2uM",5608,NA,"filtered"
"26_35_51__s8","sample26","hg38",6976,26298,44450,"C2","C11","E3",26,35,51,"SAG_2uM",5609,"2","c2"
"26_35_89__s8","sample26","hg38",4432,15571,25757,"C2","C11","H5",26,35,89,"SAG_2uM",5610,NA,"filtered"
"26_36_54__s8","sample26","hg38",4435,13643,23151,"C2","C12","E6",26,36,54,"SAG_2uM",5611,"2","c2"
"26_36_74__s8","sample26","hg38",6142,24134,41224,"C2","C12","G2",26,36,74,"SAG_2uM",5612,"3","TAC3_NKX2-1"
"26_38_64__s8","sample26","hg38",5883,19832,34091,"C2","D2","F4",26,38,64,"SAG_2uM",5613,"14","c14"
"26_40_29__s8","sample26","hg38",3532,8953,15608,"C2","D4","C5",26,40,29,"SAG_2uM",5614,"17","SST_NKX2-1"
"26_40_56__s8","sample26","hg38",2911,6388,11131,"C2","D4","E8",26,40,56,"SAG_2uM",5615,"1","MAF_NKX2-1"
"26_41_40__s8","sample26","hg38",4511,12002,20641,"C2","D5","D4",26,41,40,"SAG_2uM",5616,"0","c0"
"26_41_59__s8","sample26","hg38",5793,18723,31886,"C2","D5","E11",26,41,59,"SAG_2uM",5617,NA,"filtered"
"26_41_63__s8","sample26","hg38",5896,19937,34734,"C2","D5","F3",26,41,63,"SAG_2uM",5618,NA,"filtered"
"26_41_77__s8","sample26","hg38",4381,11659,20089,"C2","D5","G5",26,41,77,"SAG_2uM",5619,"20","c20"
"26_42_73__s8","sample26","hg38",4412,12752,22177,"C2","D6","G1",26,42,73,"SAG_2uM",5620,"2","c2"
"26_43_11__s8","sample26","hg38",2935,6813,11562,"C2","D7","A11",26,43,11,"SAG_2uM",5621,"2","c2"
"26_43_60__s8","sample26","hg38",5373,18165,31109,"C2","D7","E12",26,43,60,"SAG_2uM",5622,"8","LHX8_NKX2-1"
"26_43_77__s8","sample26","hg38",3258,8467,14483,"C2","D7","G5",26,43,77,"SAG_2uM",5623,"0","c0"
"26_43_91__s8","sample26","hg38",4369,14218,24634,"C2","D7","H7",26,43,91,"SAG_2uM",5624,NA,"filtered"
"26_45_05__s8","sample26","hg38",7277,28026,48283,"C2","D9","A5",26,45,5,"SAG_2uM",5625,"14","c14"
"26_46_18__s8","sample26","hg38",4488,15115,25720,"C2","D10","B6",26,46,18,"SAG_2uM",5626,"5","LHX8_NKX2-1"
"26_47_54__s8","sample26","hg38",2536,4724,8024,"C2","D11","E6",26,47,54,"SAG_2uM",5627,"2","c2"
"26_47_87__s8","sample26","hg38",4864,13411,22642,"C2","D11","H3",26,47,87,"SAG_2uM",5628,"16","c16"
"26_48_57__s8","sample26","hg38",3775,11428,19569,"C2","D12","E9",26,48,57,"SAG_2uM",5629,"1","MAF_NKX2-1"
"26_48_63__s8","sample26","hg38",4961,17963,30305,"C2","D12","F3",26,48,63,"SAG_2uM",5630,"4","SST_NKX2-1"
"26_48_68__s8","sample26","hg38",4735,15705,27170,"C2","D12","F8",26,48,68,"SAG_2uM",5631,"5","LHX8_NKX2-1"
"26_49_08__s8","sample26","hg38",5538,17887,30748,"C2","E1","A8",26,49,8,"SAG_2uM",5632,"3","TAC3_NKX2-1"
"26_49_77__s8","sample26","hg38",12017,117537,201445,"C2","E1","G5",26,49,77,"SAG_2uM",5633,"14","c14"
"26_50_81__s8","sample26","hg38",4195,14724,25248,"C2","E2","G9",26,50,81,"SAG_2uM",5634,"4","SST_NKX2-1"
"26_51_39__s8","sample26","hg38",4473,12961,21986,"C2","E3","D3",26,51,39,"SAG_2uM",5635,NA,"filtered"
"26_52_92__s8","sample26","hg38",5368,15222,26331,"C2","E4","H8",26,52,92,"SAG_2uM",5636,NA,"filtered"
"26_53_85__s8","sample26","hg38",8884,51644,87985,"C2","E5","H1",26,53,85,"SAG_2uM",5637,"8","LHX8_NKX2-1"
"26_54_37__s8","sample26","hg38",4373,13233,22957,"C2","E6","D1",26,54,37,"SAG_2uM",5638,"0","c0"
"26_54_56__s8","sample26","hg38",5950,22164,38362,"C2","E6","E8",26,54,56,"SAG_2uM",5639,NA,"filtered"
"26_55_68__s8","sample26","hg38",6295,19934,34033,"C2","E7","F8",26,55,68,"SAG_2uM",5640,"16","c16"
"26_55_86__s8","sample26","hg38",3821,8823,14987,"C2","E7","H2",26,55,86,"SAG_2uM",5641,"16","c16"
"26_58_90__s8","sample26","hg38",6253,22175,37898,"C2","E10","H6",26,58,90,"SAG_2uM",5642,NA,"filtered"
"26_59_24__s8","sample26","hg38",3252,9170,15503,"C2","E11","B12",26,59,24,"SAG_2uM",5643,"2","c2"
"26_59_42__s8","sample26","hg38",8625,49145,83281,"C2","E11","D6",26,59,42,"SAG_2uM",5644,"3","TAC3_NKX2-1"
"26_59_58__s8","sample26","hg38",4397,13427,22812,"C2","E11","E10",26,59,58,"SAG_2uM",5645,"0","c0"
"26_60_19__s8","sample26","hg38",2678,5902,10099,"C2","E12","B7",26,60,19,"SAG_2uM",5646,"20","c20"
"26_60_69__s8","sample26","hg38",1389,2368,4186,"C2","E12","F9",26,60,69,"SAG_2uM",5647,NA,"filtered"
"26_60_89__s8","sample26","hg38",3671,9088,15612,"C2","E12","H5",26,60,89,"SAG_2uM",5648,NA,"filtered"
"26_61_13__s8","sample26","hg38",4923,17293,29286,"C2","F1","B1",26,61,13,"SAG_2uM",5649,NA,"filtered"
"26_61_54__s8","sample26","hg38",3130,7735,13135,"C2","F1","E6",26,61,54,"SAG_2uM",5650,"2","c2"
"26_61_63__s8","sample26","hg38",12361,152353,259604,"C2","F1","F3",26,61,63,"SAG_2uM",5651,"5","LHX8_NKX2-1"
"26_62_21__s8","sample26","hg38",3996,11668,20238,"C2","F2","B9",26,62,21,"SAG_2uM",5652,"3","TAC3_NKX2-1"
"26_63_39__s8","sample26","hg38",5469,14025,23710,"C2","F3","D3",26,63,39,"SAG_2uM",5653,NA,"filtered"
"26_63_75__s8","sample26","hg38",4164,10897,18547,"C2","F3","G3",26,63,75,"SAG_2uM",5654,"0","c0"
"26_64_01__s8","sample26","hg38",3202,7031,12145,"C2","F4","A1",26,64,1,"SAG_2uM",5655,"17","SST_NKX2-1"
"26_65_20__s8","sample26","hg38",4959,15673,27170,"C2","F5","B8",26,65,20,"SAG_2uM",5656,"3","TAC3_NKX2-1"
"26_65_69__s8","sample26","hg38",6367,20098,35107,"C2","F5","F9",26,65,69,"SAG_2uM",5657,NA,"filtered"
"26_66_17__s8","sample26","hg38",7351,34601,60252,"C2","F6","B5",26,66,17,"SAG_2uM",5658,"5","LHX8_NKX2-1"
"26_66_63__s8","sample26","hg38",5985,18570,32780,"C2","F6","F3",26,66,63,"SAG_2uM",5659,NA,"filtered"
"26_67_54__s8","sample26","hg38",3757,9595,16791,"C2","F7","E6",26,67,54,"SAG_2uM",5660,"0","c0"
"26_69_58__s8","sample26","hg38",4567,16016,27052,"C2","F9","E10",26,69,58,"SAG_2uM",5661,"5","LHX8_NKX2-1"
"26_69_75__s8","sample26","hg38",3565,9943,16731,"C2","F9","G3",26,69,75,"SAG_2uM",5662,"2","c2"
"26_70_13__s8","sample26","hg38",5546,17851,30714,"C2","F10","B1",26,70,13,"SAG_2uM",5663,"0","c0"
"26_71_19__s8","sample26","hg38",4817,13617,23094,"C2","F11","B7",26,71,19,"SAG_2uM",5664,"0","c0"
"26_71_23__s8","sample26","hg38",5805,18271,31126,"C2","F11","B11",26,71,23,"SAG_2uM",5665,"16","c16"
"26_71_70__s8","sample26","hg38",7837,34363,58426,"C2","F11","F10",26,71,70,"SAG_2uM",5666,"14","c14"
