condition,confidence,n_nonzero_morphogens,fidelity
virtual_04925,0.01,9,0.0
virtual_04926,0.01,7,0.0
virtual_04927,0.17603956627750375,6,0.0
virtual_04928,0.01,7,0.0
virtual_04929,0.12266888380979998,5,0.0
virtual_04930,0.09122669417252754,6,0.0
virtual_04931,0.012369582495216695,6,0.0
virtual_04932,0.027129587154997747,5,0.0
virtual_04933,0.14829034821784812,4,0.0
virtual_04934,0.016385858674682858,6,0.0
virtual_04935,0.01,8,0.0
virtual_04936,0.01,7,0.0
virtual_04937,0.06711986567379041,6,0.0
virtual_04938,0.08729509626305668,6,0.0
virtual_04939,0.01,8,0.0
virtual_04940,0.03005209159262169,8,0.0
virtual_04941,0.01,9,0.0
virtual_04942,0.01,7,0.0
virtual_04943,0.11080570413152979,7,0.0
virtual_04944,0.01,8,0.0
virtual_04945,0.01,6,0.0
virtual_04946,0.07457336867496234,6,0.0
virtual_04947,0.01,7,0.0
virtual_04948,0.01,6,0.0
virtual_04949,0.01,9,0.0
virtual_04950,0.01948491443920835,7,0.0
virtual_04951,0.08565827454949358,5,0.0
virtual_04952,0.011630666278401633,7,0.0
virtual_04953,0.016512853081098275,7,0.0
virtual_04954,0.01,6,0.0
virtual_04955,0.01,8,0.0
virtual_04956,0.01,9,0.0
virtual_04957,0.13932010690612215,6,0.0
virtual_04958,0.01,6,0.0
virtual_04959,0.01,6,0.0
virtual_04960,0.01,8,0.0
virtual_04961,0.020137736504665465,7,0.0
virtual_04962,0.01,9,0.0
virtual_04963,0.01,7,0.0
virtual_04964,0.01,6,0.0
virtual_04965,0.049382496712017325,5,0.0
virtual_04966,0.011204610525948235,6,0.0
virtual_04967,0.01,8,0.0
virtual_04968,0.047835626653306505,5,0.0
virtual_04969,0.022810426256716764,7,0.0
virtual_04970,0.01,7,0.0
virtual_04971,0.01,5,0.0
virtual_04972,0.01,8,0.0
virtual_04973,0.01,8,0.0
virtual_04974,0.14488375795916816,5,0.0
virtual_04975,0.010683681421900832,6,0.0
virtual_04976,0.01,6,0.0
virtual_04977,0.01,7,0.0
virtual_04978,0.10734817847719953,5,0.0
virtual_04979,0.05534291343251752,8,0.0
virtual_04980,0.01,7,0.0
virtual_04981,0.0647414959262992,8,0.0
virtual_04982,0.01,6,0.0
virtual_04983,0.025448213390648625,7,0.0
virtual_04984,0.01,8,0.0
virtual_04985,0.01,8,0.0
virtual_04986,0.01,8,0.0
virtual_04987,0.028186651824846424,8,0.0
virtual_04988,0.09599889745057454,7,0.0
virtual_04989,0.01,6,0.0
virtual_04990,0.01,8,0.0
virtual_04991,0.01,7,0.0
virtual_04992,0.0172042646181861,6,0.0
virtual_04993,0.01,7,0.0
virtual_04994,0.021848302825657275,8,0.0
virtual_04995,0.01,6,0.0
virtual_04996,0.01,5,0.0
virtual_04997,0.01,7,0.0
virtual_04998,0.011755228535733598,7,0.0
virtual_04999,0.10299639733707822,7,0.0
